"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.126224124378953,0.140940516807066,0.136461663179035,0.663595606805629,0.89034634656105,0.404792659348652,0.205925450178335,-0.03809649187874,-0.0510897676651396,-0.028590634655157,-0.0341811169753026
"2",-0.726157718230432,-0.92796219668502,-0.615051889938376,-0.557787927847911,-0.323720223364469,0.00137610045158387,-0.136395096209016,0.277685538980793,0.640756550879871,0.207497396689615,0.796131735734886
"3",0.383562218608645,0.430334277013674,0.847986085103729,1.01919966271673,1.51836402483021,1.88946412918863,1.71716481778476,1.53503626809449,1.46216153678841,1.15771273867869,1.15393230102333
"4",-0.28850637731488,-0.241189965184152,0.193537761822523,0.213059512896969,0.239376720725246,0.378023901961843,0.514410600461565,0.228796095569821,0.294323137243553,0.614092520162584,0.0674650667372189
"5",-0.738770480582068,-0.904745763390714,-0.662827988274116,-0.442748661924662,-0.344112158348819,-0.204058722996529,-0.131422969463474,-0.142092001280302,-0.0761910137185251,-0.0348165731160053,0.0685805680216019
"6",-0.202046042473648,-0.283987079061359,-0.193425581217305,0.20137792530027,0.310187905102379,0.640371882074313,0.150950637350142,0.122009672400053,-0.0336713120203505,-0.303109908700419,-0.258162916916665
"7",0.847881532034673,1.05585224508727,1.12417794412635,0.231263099050122,-0.269181598735012,-0.162027117387826,-0.143526560156005,-0.0611531066971277,-0.0402470208004692,-0.0492628822674959,-0.0205403427540528
"8",-0.36075087523514,-0.377842695310252,-0.244609641369274,0.426640526306202,0.0571063846674561,0.9263953281551,0.704398525647932,1.16205858158579,1.07886592449545,0.787071162384972,0.713104114565649
"9",-0.288677315008821,-0.402255616277782,-1.23171023270667,-1.22723923520719,-1.35226751879987,-0.994942990193486,-0.645791712878203,-0.504987284676949,-0.362981954731769,-0.221730949812001,-0.220497200261559
"10",0.427022232550501,0.590810880826103,0.54304086281884,0.250584952131096,0.698003518647929,0.676871138833181,0.67603573258098,1.22767005476991,1.60228084344408,1.51141363915854,1.24005932965218
"11",1.02528042973599,1.24069669521269,1.75933913829755,1.31254185952712,1.1446878571782,0.577113499418672,1.07554966583733,0.875139811849905,1.28480091381254,1.37275950805884,-0.047177426970553
"12",-1.14038956844853,-1.38797297180768,-0.952592720139986,-0.638447705134348,-0.47553406652852,-0.331812105148275,-0.210480857586888,-0.120428525432313,-0.0932396349283058,-0.0441792330115545,-0.044449268535143
