-0.5847277,-0.8603107,-0.8957651,-0.5977465,-0.4483522,-0.814381,-0.4888015,-1.058688,-0.6002213,-0.4922823
-0.3062614,-0.6285441,-0.5567052,-0.40117,-0.4265698,-0.4047814,-0.348098,-0.1423074,-0.3861359,-0.7389382
-0.2208296,-0.4335617,-0.1597512,-0.2016241,-0.1143452,0.1194966,-0.2543439,-0.09393867,-0.1406614,-0.5168453
-0.09836833,0.159535,0.03995513,0.07446691,-0.004425567,0.01461489,0.06388201,0.2374174,-0.2442592,0.1829979
0.08572915,0.198026,0.5037735,0.2671853,0.05850499,0.08719043,-0.03345124,0.06442332,0.2786212,0.2429868
0.2606745,0.7333395,1.238058,0.7989738,0.7517373,0.6210272,0.581838,0.5571277,0.4455055,0.8716851
-0.1709225,0.5469296,0.4127159,0.2133972,0.8037091,0.4008291,0.7907538,0.2300205,0.5237143,0.602396
1.461708,1.461708,1.461708,1.461708,1.461708,1.461708,1.461708,1.461708,1.461708,1.461708
